namespace,key,current_value
twilightforest,subtitles.twilightforest.block.torchberry.harvest,Torchberries pop
twilightforest,subtitles.twilightforest.block.vanish.locked,Towerwood door fails to vanish
twilightforest,subtitles.twilightforest.block.vanish.unlock,Towerwood door unlocks
twilightforest,subtitles.twilightforest.block.vanish.vanish,Vanishing block vanishes
twilightforest,subtitles.twilightforest.item.blockchain.collide,Block and Chain hits block
twilightforest,subtitles.twilightforest.item.blockchain.hit,Block and Chain hits entity
twilightforest,subtitles.twilightforest.item.blockchain.fire,Block and Chain fires
twilightforest,subtitles.twilightforest.item.charm.keep,Charm of Keeping returns items
twilightforest,subtitles.twilightforest.item.charm.life,Charm of Life regenerates player
twilightforest,subtitles.twilightforest.item.fan.woosh,Peacock Fan used
twilightforest,subtitles.twilightforest.item.glasssword.break,Glass Sword shatters
twilightforest,subtitles.twilightforest.item.flask.break,Brittle Flask shatters
twilightforest,subtitles.twilightforest.item.flask.crack,Brittle Flask cracks
twilightforest,subtitles.twilightforest.item.flask.fill,Potion Flask fills
twilightforest,subtitles.twilightforest.item.icebomb.fired,Ice Bomb thrown
twilightforest,subtitles.twilightforest.item.knightmetal_shield.shatter,Metal Shield shatters
twilightforest,subtitles.twilightforest.item.lamp.burn,Lamp of Cinders burns area
twilightforest,subtitles.twilightforest.item.magnet.grab,Magnet pulls up ore
twilightforest,subtitles.twilightforest.item.moonworm.squish,Moonworm fires
twilightforest,subtitles.twilightforest.item.powder.use,Transformation Powder used
twilightforest,subtitles.twilightforest.item.scepter.drain,Life Scepter drains
twilightforest,subtitles.twilightforest.item.scepter.use,Scepter used
twilightforest,subtitles.twilightforest.item.scepter.pearl,Twilight Scepter throws pearl
twilightforest,subtitles.twilightforest.item.shield.shatter,Wooden Shield shatters
twilightforest,death.attack.twilightforest.ghastTear,%1$s was scalded by fiery tears
twilightforest,death.attack.twilightforest.ghastTear.player,%1$s was scalded by fiery tears while escaping %2$s
twilightforest,death.attack.twilightforest.hydraFire,%1$s was roasted alive by the Hydra
twilightforest,death.attack.twilightforest.hydraFire.player,%1$s was roasted alive by the Hydra while escaping %2$s
twilightforest,death.attack.twilightforest.hydraBite,%1$s's skin was ripped off by the Hydra
twilightforest,death.attack.twilightforest.hydraBite.player,%1$s's skin was ripped off by the Hydra while escaping %2$s
twilightforest,death.attack.twilightforest.lichBolt,The Lich's aim was better than %1$s
twilightforest,death.attack.twilightforest.lichBolt.player,The Lich and %2$s had better aim than %1$s
twilightforest,death.attack.twilightforest.lichBomb,%1$s succumbed to the Lich's explosive magic
twilightforest,death.attack.twilightforest.lichBomb.player,%1$s succumbed to the Lich's explosive magic while escaping %2$s
twilightforest,death.attack.twilightforest.chillingBreath,%1$s was frozen to death by the Snow Queen
twilightforest,death.attack.twilightforest.chillingBreath.player,%1$s was frozen to death by the Snow Queen while escaping %2$s
twilightforest,death.attack.twilightforest.squish,%1$s was squashed by the Snow Queen
twilightforest,death.attack.twilightforest.squish.player,%1$s was squashed by the Snow Queen while escaping %2$s
twilightforest,death.attack.twilightforest.thrownAxe,%1$s was decapitated by a thrown axe
twilightforest,death.attack.twilightforest.thrownAxe.player,%1$s was decapitated by a thrown axe while escaping %2$s
twilightforest,death.attack.twilightforest.thrownPickaxe,%1$s was decapitated by a thrown pickaxe
twilightforest,death.attack.twilightforest.thrownPickaxe.player,%1$s was decapitated by a thrown pickaxe while escaping %2$s
twilightforest,death.attack.twilightforest.fireJet,%1$s accidentally walked into a fire jet
twilightforest,death.attack.twilightforest.fireJet.player,%1$s accidentally walked into a fire jet while escaping %2$s
twilightforest,death.attack.twilightforest.reactor,%1$s stood too close to a carminite reactor
twilightforest,death.attack.twilightforest.reactor.player,%1$s stood too close to a carminite reactor while escaping %2$s
twilightforest,death.attack.twilightforest.slider,%1$s was sliced up by a sliding trap
twilightforest,death.attack.twilightforest.slider.player,%1$s was sliced up by a sliding trap while escaping %2$s
twilightforest,death.attack.twilightforest.thorns,%1$s walked into some thorns
twilightforest,death.attack.twilightforest.thorns.player,%1$s walked into some thorns while escaping %2$s
twilightforest,death.attack.twilightforest.knightmetal,%1$s was spiked by a knightmetal block
twilightforest,death.attack.twilightforest.knightmetal.player,%1$s was spiked by a knightmetal block while escaping %2$s
twilightforest,death.attack.twilightforest.fiery,%1$s walked onto a fiery block
twilightforest,death.attack.twilightforest.fiery.player,%1$s walked onto a fiery block while escaping %2$s
twilightforest,death.attack.twilightforest.thrown_block,%1$s was squashed by a thrown block
twilightforest,death.attack.twilightforest.thrown_block.player,%1$s was squashed by a thrown block while escaping %2$s
twilightforest,death.attack.twilightforest.expired,%1$s's life expired
twilightforest,death.attack.twilightforest.expired.player,%1$s's life expired
twilightforest,death.attack.twilightforest.axing,%1$s was chopped up by %2$s
twilightforest,death.attack.twilightforest.axing.item,%1$s was chopped up by %2$s using %3$s
twilightforest,death.attack.twilightforest.cicada,%1$s was shot by Cicada
twilightforest,death.attack.twilightforest.moonworm,%1$s was shot by Moonworm
twilightforest,death.attack.twilightforest.ant,%1$s lived the life of an ant thanks to %2$s
twilightforest,death.attack.twilightforest.ant.item,%1$s lived the life of an ant thanks to %2$s using %3$s
twilightforest,death.attack.twilightforest.haunt,%1$s joined the %2$s's haunt
twilightforest,death.attack.twilightforest.haunt.item,%1$s joined the %2$s's haunt after being killed with %3$s
twilightforest,death.attack.twilightforest.clamped,%1$s was clamped to death by %2$s
twilightforest,death.attack.twilightforest.clamped.item,%1$s was clamped to death by %2$s using %3$s
twilightforest,death.attack.twilightforest.scorched,%1$s was scorched by %2$s
twilightforest,death.attack.twilightforest.scorched.item,%1$s was scorched by %2$s using %3$s
twilightforest,death.attack.twilightforest.frozen,%1$s was frozen by %2$s using an Ice Bomb
twilightforest,death.attack.twilightforest.frozen.item,%1$s was frozen by %2$s using %3$s
twilightforest,death.attack.twilightforest.spiked,%1$s was spiked by %2$s
twilightforest,death.attack.twilightforest.spiked.item,%1$s was spiked by %2$s using %3$s
twilightforest,death.attack.twilightforest.leafBrain,%1$s's brain was turned into leaves by %2$s
twilightforest,death.attack.twilightforest.leafBrain.item,%1$s's brain was turned into leaves by %2$s using %3$s
twilightforest,death.attack.twilightforest.lostWords,%1$s was at a loss for words after being killed by %2$s
twilightforest,death.attack.twilightforest.lostWords.item,%1$s was at a loss for words after being killed by %2$s using %3$s
twilightforest,death.attack.twilightforest.schooled,%1$s was schooled by %2$s
twilightforest,death.attack.twilightforest.schooled.item,%1$s was schooled by %2$s using %3$s
twilightforest,death.attack.twilightforest.snowballFight,%1$s lost a snowball fight to %2$s
twilightforest,death.attack.twilightforest.snowballFight.item,%1$s lost a snowball fight to %2$s using %3$s
twilightforest,death.attack.twilightforest.lifedrain,%1$s's life was drained by %2$s
twilightforest,death.attack.twilightforest.lifedrain.item,%1$s's life was drained by %2$s using %3$s
twilightforest,death.attack.twilightforest.yeeted,%1$s was yeeted for the last time
twilightforest,death.attack.twilightforest.yeeted.entity,%1$s was yeeted for the last time by %2$s
twilightforest,death.attack.twilightforest.yeeted.item,%1$s was yeeted for the last time by %2$s while somehow holding %3$s
twilightforest,stat.twilightforest.blocks_crumbled,Blocks Crumbled with Horn
twilightforest,stat.twilightforest.bugs_squished,Bugs Squished
twilightforest,stat.twilightforest.e115_slices_eaten,Experiment 115 Slices Eaten
twilightforest,stat.twilightforest.keeping_charms_activated,Activated Charms of Keeping
twilightforest,stat.twilightforest.life_charms_activated,Activated Charms of Life
twilightforest,stat.twilightforest.skull_candles_made,Skull Candles Made
twilightforest,stat.twilightforest.tf_shields_broken,Fortification Shields Broken
twilightforest,stat.twilightforest.torchberries_harvested,Torchberries Harvested
twilightforest,stat.twilightforest.trophy_pedestals_activated,Trophy Pedestals Activated
twilightforest,stat.twilightforest.uncrafting_table_interactions,Interactions with Uncrafting Table
twilightforest,twilightforest.misc.wip0,This block is a work in progress and may have bugs or unintended effects that may damage your world.
twilightforest,twilightforest.misc.wip1,Use with caution.
twilightforest,twilightforest.misc.nyi,This block has effects that are not yet implemented.
twilightforest,twilightforest.loading.title.enter,Whisking you off to the Twilight Forest...
twilightforest,twilightforest.loading.title.leave,Whisking you from the Twilight Forest...
twilightforest,twilightforest.ui.magicmap.fail,The Magic faltered. Perhaps it doesn't work here?
twilightforest,twilightforest.ui.biome_locked,Biome Locked!
twilightforest,twilightforest.ui.biome_locked_2,Check your advancements
twilightforest,twilightforest.ui.portal.unworthy,The Portal pool is unresponsive. Perhaps something was neglected?
twilightforest,twilightforest.ui.advancement.required,Advancement Required:
twilightforest,twilightforest.config.dimension,Dimension Settings
twilightforest,twilightforest.config.dimension.tooltip,You won't be able to change these settings without some kind of relaunch.
twilightforest,twilightforest.config.spawn_in_tf,New Players Spawn in Twilight Forest
twilightforest,twilightforest.config.spawn_in_tf.tooltip,"If true, players spawning for the first time will spawn in the Twilight Forest."
twilightforest,twilightforest.config.portal_for_new_player,Generate Portals for New Players
twilightforest,twilightforest.config.portal_for_new_player.tooltip,"If true, the return portal will spawn for new players that were sent to the TF if `spawn_in_tf` is true."
twilightforest,twilightforest.config.hollow_hill_stalactites,Custom Hollow Hill Stalactites
twilightforest,twilightforest.config.hollow_hill_stalactites.tooltip,"Defines custom stalactites generated in hollow hills.
Format is \""modid:block<:meta> size max_Length min_Height weight\"", where the properties are:
Size - the maximum length of the stalactite relative to the space between hill floor and ceiling,
Max length - maximum length of a stalactite in blocks,
Min height - minimum space between the hill floor and the stalactite to let it generate,
Weight - how often it generates.

For example: \""minecraft:iron_ore 0.7 8 1 24\"" would add a stalactite equal to the default iron ore stalactite."
twilightforest,twilightforest.config.large_hill,Large Hills
twilightforest,twilightforest.config.large_hill.tooltip,Blocks generating as stalactites in large hills only.
twilightforest,twilightforest.config.medium_hill,Medium and Large Hills
twilightforest,twilightforest.config.medium_hill.tooltip,Blocks generating as stalactites in medium and large hills.
twilightforest,twilightforest.config.small_hill,All Hills
twilightforest,twilightforest.config.small_hill.tooltip,Blocks generating as stalactites in all hills.
twilightforest,twilightforest.config.stalactite_config_only,Only Use the Stalactite Config
twilightforest,twilightforest.config.stalactite_config_only.tooltip,"If true, default stalactites and stalactites defined by other mods will not be used."
twilightforest,twilightforest.config.silent_cicadas,Silent Cicadas
twilightforest,twilightforest.config.silent_cicadas.tooltip,"Make cicadas silent for those having sound library problems, or otherwise finding them annoying."
twilightforest,twilightforest.config.first_person_effects,Render 1st Person Effects
twilightforest,twilightforest.config.first_person_effects.tooltip,Controls whether various effects from the mod are rendered while in first-person view. Turn this off if you find them distracting.
twilightforest,twilightforest.config.origin_dimension,Origin Dimension
twilightforest,twilightforest.config.origin_dimension.tooltip,"The dimension you can always travel to the Twilight Forest from, as well as the dimension you will return to. Defaults to the overworld."
twilightforest,twilightforest.config.portals_in_other_dimensions,Portals in other dimensions
twilightforest,twilightforest.config.portals_in_other_dimensions.tooltip,Allow portals to the Twilight Forest to be made outside of the 'origin' dimension. May be considered an exploit.
twilightforest,twilightforest.config.admin_portals,Admin-Only Twilight Portals
twilightforest,twilightforest.config.admin_portals.tooltip,"Allow portals only for admins (Operators). This severely reduces the range in which the mod usually scans for valid portal conditions, and it scans near ops only."
twilightforest,twilightforest.config.portals,Disable Twilight Portals
twilightforest,twilightforest.config.portals.tooltip,Disable Twilight Forest portal creation entirely. Provided for server operators looking to restrict action to the dimension.
twilightforest,twilightforest.config.portal_lighting,Portal Creation Lightning Fire
twilightforest,twilightforest.config.portal_lighting.tooltip,Set this true if you want the lightning that zaps the portal to not set things on fire. For those who don't like fun.
twilightforest,twilightforest.config.portal_return,Should Portals generate as a two-way portal
twilightforest,twilightforest.config.portal_return.tooltip,"If false, the return portal will require the activation item."
twilightforest,twilightforest.config.check_portal_destination,Pre-Check Portal Destination
twilightforest,twilightforest.config.check_portal_destination.tooltip,"Determines if new portals should be pre-checked for safety. If enabled, portals will fail to form rather than redirect to a safe alternate destination.
_Note that enabling this also reduces the rate at which portal formation checks are performed."
twilightforest,twilightforest.config.uncrafting,Disable Uncrafting in Uncrafting Table
twilightforest,twilightforest.config.uncrafting.tooltip,Disable the uncrafting function of the uncrafting table. Provided as an option when interaction with other mods produces exploitable recipes.
twilightforest,twilightforest.config.uncrafting_recipes,Disable Uncrafting Recipes in Uncrafting Table
twilightforest,twilightforest.config.uncrafting_recipes.tooltip,"If you don't want to disable uncrafting altogether, and would rather disable certain recipes, this is for you.
To add a recipe, add the mod id followed by the name of the recipe. You can check this in things like JEI.
Example: ""twilightforest:moonworm_queen"" will disable uncrafting the moonworm queen into itself and 3 torchberries.
If an item has multiple crafting recipes and you wish to disable them all, add the item to the ""twilightforest:banned_uncraftables"" item tag.
If you have a problematic ingredient, like infested towerwood for example, add the item to the ""twilightforest:banned_uncrafting_ingredients"" item tag."
twilightforest,twilightforest.config.optifine,Disable the nag screen when Optifine is installed.
twilightforest,twilightforest.config.optifine.tooltip,Disables the nag screen shown on launch when Optifine is installed.
twilightforest,twilightforest.config.locked_toast,Disable the Locked Biome Toasts.
